FONTE_STN_COD;ANO;MES_COD;UO_COD;ACAO_COD;GRUPO_COD;FONTE_COD;IPU_COD
500;2024;1;1451;4353;4;10;1
500;2024;1;1451;4375;3;10;1
500;2024;1;1451;4376;3;10;1
500;2024;1;1451;4377;3;10;1
500;2024;1;1451;4378;1;10;1
500;2024;1;1451;4378;3;10;1
500;2024;1;1451;4378;4;10;1
500;2024;1;1451;4379;3;10;1
500;2024;1;1451;4437;3;10;1
500;2024;1;1451;4437;3;10;8
500;2024;1;1451;4437;4;10;1
500;2024;1;1451;4438;1;10;1
500;2024;1;1451;4438;3;10;1
500;2024;1;1451;4438;3;10;7
500;2024;1;1451;4438;3;10;8
500;2024;1;1451;4441;1;10;1
500;2024;1;1451;4441;3;10;1
500;2024;1;1451;4442;1;10;1
500;2024;1;1451;4442;3;10;1
500;2024;1;1451;4443;1;10;1
500;2024;1;1451;4443;3;10;1
500;2024;1;1451;4443;3;10;7
500;2024;1;1451;4443;4;10;1
500;2024;1;1481;2036;3;10;1
500;2024;1;1481;2037;1;10;1
500;2024;1;1481;2037;3;10;1
500;2024;1;1481;2037;3;10;7
500;2024;1;1481;2037;4;10;8
500;2024;1;1481;2076;1;10;1
500;2024;1;1481;2076;3;10;1
500;2024;1;1481;2076;3;10;7
500;2024;1;1481;2079;1;10;1
500;2024;1;1481;2079;3;10;7
500;2024;1;1481;2079;3;10;8
500;2024;1;1481;2079;4;10;8
500;2024;1;1481;2134;1;10;1
500;2024;1;1481;2134;3;10;7
500;2024;1;1481;2134;3;10;8
500;2024;1;1481;2500;4;10;1
500;2024;1;1481;4153;1;10;1
500;2024;1;1481;4153;3;10;1
500;2024;1;1481;4153;3;10;7
500;2024;1;1481;4153;3;10;8
500;2024;1;1481;4154;1;10;1
500;2024;1;1481;4154;3;10;1
500;2024;1;1481;4154;3;10;7
500;2024;1;1481;4154;4;10;8
500;2024;1;1481;4157;3;10;1
500;2024;1;1481;4158;1;10;1
500;2024;1;1481;4158;3;10;1
500;2024;1;1481;4158;3;10;7
500;2024;1;1481;4158;3;10;8
500;2024;1;1481;4163;1;10;1
500;2024;1;1481;4163;3;10;1
500;2024;1;1481;4163;3;10;7
500;2024;1;1481;4164;1;10;1
500;2024;1;1481;4164;3;10;1
500;2024;1;1481;4164;3;10;7
500;2024;1;1481;4165;1;10;1
500;2024;1;1481;4165;3;10;7
500;2024;1;1481;4166;1;10;1
500;2024;1;1481;4166;3;10;1
500;2024;1;1481;4166;3;10;7
500;2024;1;1481;4166;3;10;8
500;2024;1;1481;4167;1;10;1
500;2024;1;1481;4167;3;10;1
500;2024;1;1481;4167;3;10;7
500;2024;1;1481;4167;4;10;1
500;2024;1;1481;4168;1;10;1
500;2024;1;1481;4168;3;10;7
500;2024;1;1481;4169;1;10;1
500;2024;1;1481;4169;3;10;1
500;2024;1;1481;4169;3;10;7
500;2024;1;1481;4170;1;10;1
500;2024;1;1481;4170;3;10;1
500;2024;1;1481;4170;3;10;7
500;2024;1;1481;4170;3;10;8
500;2024;1;1481;4170;4;10;8
500;2024;1;1481;4171;3;10;1
500;2024;1;1481;4174;3;10;8
500;2024;1;1481;4174;4;10;8
500;2024;1;1481;4178;1;10;1
500;2024;1;1481;4178;3;10;1
500;2024;1;1481;4178;3;10;7
500;2024;1;1481;4181;3;10;1
500;2024;1;1481;4182;1;10;1
500;2024;1;1481;4182;3;10;1
500;2024;1;1481;4182;3;10;7
500;2024;1;1481;4184;1;10;1
500;2024;1;1481;4184;3;10;1
500;2024;1;1481;4184;3;10;7
500;2024;1;1481;4184;4;10;1
500;2024;1;1481;4185;1;10;1
500;2024;1;1481;4185;3;10;1
500;2024;1;1481;4185;3;10;7
500;2024;1;1481;4185;4;10;1
500;2024;1;1481;4196;1;10;1
500;2024;1;1481;4196;3;10;1
500;2024;1;1481;4196;3;10;7
500;2024;1;1481;4196;4;10;1
500;2024;1;1481;4196;4;10;8
500;2024;1;1481;4197;1;10;1
500;2024;1;1481;4197;3;10;1
500;2024;1;1481;4197;3;10;7
500;2024;1;1481;4197;3;10;8
500;2024;1;1481;4197;4;10;8
500;2024;1;1481;4204;1;10;1
500;2024;1;1481;4204;3;10;1
500;2024;1;1481;4204;3;10;7
500;2024;1;1481;4412;3;10;1
500;2024;1;1481;4414;1;10;1
500;2024;1;1481;4414;3;10;1
500;2024;1;1481;4414;3;10;7
500;2024;1;1481;4414;4;10;1
500;2024;1;1481;4415;1;10;1
500;2024;1;1481;4415;3;10;1
500;2024;1;1481;4415;3;10;7
500;2024;1;1481;4415;3;10;8
500;2024;1;1481;4416;3;10;1
500;2024;1;1481;4416;4;10;1
500;2024;1;1481;4418;1;10;1
500;2024;1;1481;4418;3;10;1
500;2024;1;1481;4418;3;10;7
500;2024;1;1481;4418;4;10;8
500;2024;1;1481;4514;1;10;1
500;2024;1;1481;4514;3;10;7
500;2024;1;1491;2041;1;10;1
500;2024;1;1491;2041;3;10;1
500;2024;1;1491;2041;3;10;7
500;2024;1;1491;2041;4;10;1
500;2024;1;1491;2042;1;10;1
500;2024;1;1491;2042;3;10;1
500;2024;1;1491;2042;3;10;7
500;2024;1;1491;2043;1;10;1
500;2024;1;1491;2043;3;10;1
500;2024;1;1491;2043;3;10;7
500;2024;1;1491;2044;1;10;1
500;2024;1;1491;2044;3;10;7
500;2024;1;1491;2044;4;10;1
500;2024;1;1491;2045;1;10;1
500;2024;1;1491;2045;3;10;1
500;2024;1;1491;2045;3;10;7
500;2024;1;1491;2045;4;10;8
500;2024;1;1491;2046;3;10;1
500;2024;1;1491;2048;3;10;1
500;2024;1;1491;2048;3;10;8
500;2024;1;1491;2048;4;10;8
500;2024;1;1491;2050;1;10;1
500;2024;1;1491;2050;3;10;1
500;2024;1;1491;2050;3;10;7
500;2024;1;1491;2050;4;10;1
500;2024;1;1491;2051;1;10;1
500;2024;1;1491;2051;3;10;1
500;2024;1;1491;2051;3;10;7
500;2024;1;1491;2051;4;10;1
500;2024;1;1491;2138;3;10;1
500;2024;1;1501;1084;3;10;1
500;2024;1;1501;4448;1;10;1
500;2024;1;1501;4448;3;10;1
500;2024;1;1501;4448;3;10;7
500;2024;1;1501;4450;3;10;1
500;2024;1;1501;4450;4;10;1
500;2024;1;1501;4451;1;10;1
500;2024;1;1501;4451;3;10;1
500;2024;1;1501;4451;3;10;7
500;2024;1;1501;4451;4;10;1
500;2024;1;1501;4452;1;10;1
500;2024;1;1501;4452;3;10;1
500;2024;1;1501;4452;3;10;7
500;2024;1;1501;4452;4;10;1
500;2024;1;1501;4453;1;10;1
500;2024;1;1501;4453;3;10;1
500;2024;1;1501;4453;3;10;7
500;2024;1;1501;4454;1;10;1
500;2024;1;1501;4454;3;10;1
500;2024;1;1501;4454;3;10;7
500;2024;1;1501;4461;3;10;1
500;2024;1;1501;4462;3;10;1
500;2024;1;1501;4463;1;10;1
500;2024;1;1501;4463;3;10;7
500;2024;1;1501;4464;1;10;1
500;2024;1;1501;4464;3;10;1
500;2024;1;1501;4464;3;10;7
500;2024;1;1501;4464;4;10;1
500;2024;1;1501;4465;1;10;1
500;2024;1;1501;4465;3;10;1
500;2024;1;1501;4465;3;10;7
500;2024;1;1501;4465;4;10;1
500;2024;1;1501;4466;1;10;1
500;2024;1;1501;4466;3;10;1
500;2024;1;1501;4466;3;10;7
500;2024;1;1501;4467;1;10;1
500;2024;1;1501;4467;3;10;1
500;2024;1;1501;4467;3;10;7
500;2024;1;1501;4467;4;10;1
500;2024;1;1501;4468;1;10;1
500;2024;1;1501;4468;3;10;1
500;2024;1;1501;4468;3;10;7
500;2024;1;1501;4468;4;10;1
500;2024;1;1501;4470;3;10;1
500;2024;1;1501;4473;1;10;1
500;2024;1;1501;4473;3;10;1
500;2024;1;1501;4473;3;10;7
500;2024;1;1501;4473;4;10;1
500;2024;1;1501;4475;1;10;1
500;2024;1;1501;4475;3;10;1
500;2024;1;1501;4475;3;10;7
500;2024;1;1501;4475;4;10;1
500;2024;1;1501;4476;1;10;1
500;2024;1;1501;4476;3;10;1
500;2024;1;1501;4476;3;10;7
500;2024;1;1501;4476;4;10;1
500;2024;1;1501;4477;1;10;1
500;2024;1;1501;4477;3;10;1
500;2024;1;1501;4477;3;10;7
500;2024;1;1501;4477;4;10;1
500;2024;1;1501;4478;3;10;1
500;2024;1;1501;4485;1;10;1
500;2024;1;1501;4485;3;10;1
500;2024;1;1501;4485;3;10;7
500;2024;1;1501;4485;4;10;1
500;2024;1;1501;4486;1;10;1
500;2024;1;1501;4486;3;10;1
500;2024;1;1501;4486;3;10;7
500;2024;1;1501;4487;1;10;1
500;2024;1;1501;4487;3;10;1
500;2024;1;1501;4487;3;10;7
500;2024;1;1501;4487;4;10;1
500;2024;1;1501;4491;1;10;1
500;2024;1;1501;4491;3;10;7
500;2024;1;1511;1003;3;10;1
500;2024;1;1511;1005;3;10;1
500;2024;1;1511;1006;3;10;1
500;2024;1;1511;1006;3;10;8
500;2024;1;1511;1006;4;10;8
500;2024;1;1511;1007;3;10;1
500;2024;1;1511;1007;3;10;8
500;2024;1;1511;1007;4;10;8
500;2024;1;1511;1051;3;10;1
500;2024;1;1511;1052;3;10;1
500;2024;1;1511;2008;1;10;1
500;2024;1;1511;2008;3;10;1
500;2024;1;1511;2008;3;10;7
500;2024;1;1511;2008;4;10;1
500;2024;1;1511;2011;1;10;1
500;2024;1;1511;2011;3;10;1
500;2024;1;1511;2011;3;10;7
500;2024;1;1511;2011;4;10;1
500;2024;1;1511;4060;1;10;1
500;2024;1;1511;4060;3;10;1
500;2024;1;1511;4060;3;10;7
500;2024;1;1511;4060;4;10;1
500;2024;1;1511;4060;4;10;8
500;2024;1;1511;4061;1;10;1
500;2024;1;1511;4061;3;10;1
500;2024;1;1511;4061;3;10;7
500;2024;1;1511;4061;4;10;1
500;2024;1;1511;4062;3;10;1
500;2024;1;1511;4063;3;10;1
500;2024;1;1511;4065;1;10;1
500;2024;1;1511;4065;3;10;1
500;2024;1;1511;4065;3;10;7
500;2024;1;1511;4065;4;10;1
500;2024;1;1511;4065;4;10;8
500;2024;1;1511;4066;1;10;1
500;2024;1;1511;4066;3;10;1
500;2024;1;1511;4066;3;10;7
500;2024;1;1511;4066;4;10;1
500;2024;1;1511;4067;3;10;1
500;2024;1;1521;4303;1;10;1
500;2024;1;1521;4303;3;10;1
500;2024;1;1521;4303;3;10;7
500;2024;1;1521;4304;1;10;1
500;2024;1;1521;4304;3;10;1
500;2024;1;1521;4304;3;10;7
500;2024;1;1521;4304;4;10;1
500;2024;1;1521;4305;1;10;1
500;2024;1;1521;4305;3;10;1
500;2024;1;1521;4305;3;10;7
500;2024;1;1521;4306;1;10;1
500;2024;1;1521;4306;3;10;1
500;2024;1;1521;4306;3;10;7
500;2024;1;1521;4307;1;10;1
500;2024;1;1521;4307;3;10;1
500;2024;1;1521;4307;3;10;7
500;2024;1;1521;4308;1;10;1
500;2024;1;1521;4308;3;10;1
500;2024;1;1521;4308;3;10;7
500;2024;1;1521;4309;1;10;1
500;2024;1;1521;4309;3;10;1
500;2024;1;1521;4309;3;10;7
500;2024;1;1521;4310;1;10;1
500;2024;1;1521;4310;3;10;1
500;2024;1;1521;4310;3;10;7
500;2024;1;1521;4311;1;10;1
500;2024;1;1521;4311;3;10;1
500;2024;1;1521;4311;3;10;7
500;2024;1;1521;4312;1;10;1
500;2024;1;1521;4312;3;10;1
500;2024;1;1521;4313;1;10;1
500;2024;1;1521;4313;3;10;1
500;2024;1;1521;4313;3;10;7
500;2024;1;1521;4314;3;10;1
500;2024;1;1541;4049;1;10;1
500;2024;1;1541;4049;3;10;1
500;2024;1;1541;4049;3;10;7
500;2024;1;1541;4049;4;10;1
500;2024;1;1541;4050;1;10;1
500;2024;1;1541;4050;3;10;1
500;2024;1;1541;4050;3;10;7
500;2024;1;1631;4007;1;10;1
500;2024;1;1631;4007;3;10;1
500;2024;1;1631;4007;3;10;7
500;2024;1;1711;2001;1;10;1
500;2024;1;1711;2001;3;10;1
500;2024;1;1711;2001;3;10;7
500;2024;1;1711;2002;1;10;1
500;2024;1;1711;2002;3;10;1
500;2024;1;1711;2002;3;10;7
500;2024;1;1711;2002;4;10;1
500;2024;1;1711;2003;1;10;1
500;2024;1;1711;2003;3;10;1
500;2024;1;1711;2003;3;10;7
500;2024;1;1711;2003;4;10;1
500;2024;1;1721;2010;4;10;8
500;2024;1;1721;2062;1;10;1
500;2024;1;1721;2062;3;10;1
500;2024;1;1721;2062;3;10;7
500;2024;1;1721;2062;4;10;1
500;2024;1;1721;2066;1;10;1
500;2024;1;1721;2066;3;10;1
500;2024;1;1721;2066;3;10;7
500;2024;1;1721;2066;4;10;1
500;2024;1;1721;2070;1;10;1
500;2024;1;1721;2070;3;10;1
500;2024;1;1721;2070;3;10;7
500;2024;1;1721;2070;4;10;1
500;2024;1;1721;2500;1;10;1
500;2024;1;1721;2500;3;10;1
500;2024;1;1721;2500;3;10;7
500;2024;1;1721;2500;4;10;1
500;2024;1;1721;4100;3;10;8
500;2024;1;1911;2049;3;10;1
500;2024;1;1941;4488;3;10;1
500;2024;1;1941;4489;3;10;1
500;2024;1;1941;7024;1;10;1
500;2024;1;1951;2132;3;10;3
500;2024;1;1951;2132;4;10;3
500;2024;1;2011;2014;3;10;1
500;2024;1;2011;2014;4;10;1
500;2024;1;2061;4240;1;10;1
500;2024;1;2061;4240;3;10;1
500;2024;1;2061;4240;3;10;7
500;2024;1;2061;4241;1;10;1
500;2024;1;2061;4241;3;10;1
500;2024;1;2061;4241;3;10;7
500;2024;1;2061;4242;3;10;1
500;2024;1;2061;4243;1;10;1
500;2024;1;2061;4243;3;10;1
500;2024;1;2061;4243;3;10;7
500;2024;1;2061;4244;1;10;1
500;2024;1;2061;4244;3;10;1
500;2024;1;2061;4244;3;10;7
500;2024;1;2061;4245;1;10;1
500;2024;1;2061;4245;3;10;1
500;2024;1;2061;4245;3;10;7
500;2024;1;2061;4245;3;10;8
500;2024;1;2061;4245;4;10;1
500;2024;1;2061;4246;1;10;1
500;2024;1;2061;4246;3;10;1
500;2024;1;2061;4246;3;10;7
500;2024;1;2061;4246;3;10;8
500;2024;1;2061;4247;1;10;1
500;2024;1;2061;4247;3;10;1
500;2024;1;2061;4247;3;10;7
500;2024;1;2061;4247;4;10;1
500;2024;1;2061;4248;1;10;1
500;2024;1;2061;4248;3;10;1
500;2024;1;2061;4248;3;10;7
500;2024;1;2061;4249;1;10;1
500;2024;1;2061;4249;3;10;1
500;2024;1;2061;4249;3;10;7
500;2024;1;2061;4250;1;10;1
500;2024;1;2061;4250;3;10;1
500;2024;1;2061;4250;3;10;7
500;2024;1;2061;4251;1;10;1
500;2024;1;2061;4251;3;10;1
500;2024;1;2061;4251;3;10;7
500;2024;1;2061;4254;1;10;1
500;2024;1;2061;4254;3;10;1
500;2024;1;2061;4254;3;10;7
500;2024;1;2061;4255;1;10;1
500;2024;1;2061;4255;3;10;1
500;2024;1;2061;4255;3;10;7
500;2024;1;2061;4257;1;10;1
500;2024;1;2061;4257;3;10;1
500;2024;1;2061;4257;3;10;7
500;2024;1;2071;1068;3;10;1
500;2024;1;2071;1068;4;10;1
500;2024;1;2071;1069;3;10;1
500;2024;1;2071;1086;3;10;1
500;2024;1;2071;1087;3;10;1
500;2024;1;2071;1087;4;10;1
500;2024;1;2071;1088;3;10;1
500;2024;1;2071;1088;4;10;1
500;2024;1;2071;4048;1;10;1
500;2024;1;2071;4048;3;10;1
500;2024;1;2071;4048;3;10;7
500;2024;1;2071;4362;1;10;1
500;2024;1;2071;4362;3;10;1
500;2024;1;2071;4362;3;10;7
500;2024;1;2071;4362;4;10;1
500;2024;1;2071;4387;1;10;1
500;2024;1;2071;4387;3;10;1
500;2024;1;2071;4387;3;10;3
500;2024;1;2071;4387;3;10;7
500;2024;1;2071;4387;4;10;1
500;2024;1;2071;4387;5;10;1
500;2024;1;2071;4389;1;10;1
500;2024;1;2071;4389;3;10;1
500;2024;1;2071;4389;3;10;7
500;2024;1;2071;4389;4;10;1
500;2024;1;2071;4513;1;10;1
500;2024;1;2071;4513;3;10;1
500;2024;1;2071;4513;3;10;3
500;2024;1;2071;4513;3;10;7
500;2024;1;2071;4513;3;10;8
500;2024;1;2071;4513;4;10;1
500;2024;1;2101;4058;3;10;8
500;2024;1;2121;4008;1;10;1
500;2024;1;2121;4008;3;10;1
500;2024;1;2121;4008;3;10;7
500;2024;1;2121;4009;1;10;1
500;2024;1;2121;4009;3;10;1
500;2024;1;2121;4009;3;10;7
500;2024;1;2121;4010;1;10;1
500;2024;1;2121;4010;3;10;7
500;2024;1;2121;4011;1;10;1
500;2024;1;2121;4011;3;10;7
500;2024;1;2151;1023;4;10;1
500;2024;1;2151;1024;3;10;1
500;2024;1;2151;2015;1;10;1
500;2024;1;2151;2015;3;10;1
500;2024;1;2151;2015;3;10;7
500;2024;1;2151;2130;3;10;1
500;2024;1;2151;4075;3;10;1
500;2024;1;2151;4076;3;10;1
500;2024;1;2151;4077;3;10;1
500;2024;1;2151;4077;4;10;1
500;2024;1;2151;4078;1;10;1
500;2024;1;2151;4078;3;10;1
500;2024;1;2151;4078;3;10;7
500;2024;1;2151;4080;1;10;1
500;2024;1;2151;4080;3;10;1
500;2024;1;2151;4080;3;10;7
500;2024;1;2151;4092;3;10;1
500;2024;1;2151;4093;1;10;1
500;2024;1;2151;4093;3;10;1
500;2024;1;2151;4093;3;10;7
500;2024;1;2151;4198;1;10;1
500;2024;1;2151;4198;3;10;1
500;2024;1;2151;4198;3;10;7
500;2024;1;2151;4198;4;10;1
500;2024;1;2151;4199;1;10;1
500;2024;1;2151;4199;3;10;1
500;2024;1;2151;4199;3;10;7
500;2024;1;2151;4199;4;10;1
500;2024;1;2151;4232;3;10;1
500;2024;1;2151;4233;1;10;1
500;2024;1;2151;4233;3;10;1
500;2024;1;2151;4233;3;10;7
500;2024;1;2151;4234;1;10;1
500;2024;1;2151;4234;3;10;1
500;2024;1;2151;4234;3;10;7
500;2024;1;2161;4277;3;10;1
500;2024;1;2161;4282;3;10;1
500;2024;1;2161;4283;1;10;1
500;2024;1;2161;4283;3;10;1
500;2024;1;2161;4283;3;10;7
500;2024;1;2161;4285;1;10;1
500;2024;1;2161;4285;3;10;1
500;2024;1;2161;4285;3;10;3
500;2024;1;2161;4285;3;10;7
500;2024;1;2161;4285;4;10;1
500;2024;1;2161;4515;3;10;1
500;2024;1;2161;4515;4;10;1
500;2024;1;2161;7004;1;10;9
500;2024;1;2171;1058;1;10;1
500;2024;1;2171;1058;3;10;1
500;2024;1;2171;1058;3;10;7
500;2024;1;2171;1061;3;10;1
500;2024;1;2171;1062;1;10;1
500;2024;1;2171;1062;3;10;1
500;2024;1;2171;1062;3;10;7
500;2024;1;2171;1066;1;10;1
500;2024;1;2171;1066;3;10;1
500;2024;1;2171;1066;3;10;7
500;2024;1;2171;1067;3;10;1
500;2024;1;2181;4417;1;10;1
500;2024;1;2181;4417;3;10;1
500;2024;1;2181;4417;3;10;7
500;2024;1;2181;4421;1;10;1
500;2024;1;2181;4421;3;10;1
500;2024;1;2181;4421;3;10;7
500;2024;1;2181;4422;3;10;1
500;2024;1;2181;4423;1;10;1
500;2024;1;2181;4423;3;10;1
500;2024;1;2181;4423;3;10;7
500;2024;1;2181;4425;1;10;1
500;2024;1;2181;4425;3;10;1
500;2024;1;2181;4425;3;10;7
500;2024;1;2201;4267;1;10;1
500;2024;1;2201;4267;3;10;1
500;2024;1;2201;4267;3;10;7
500;2024;1;2201;4267;4;10;1
500;2024;1;2201;4269;1;10;1
500;2024;1;2201;4269;3;10;1
500;2024;1;2201;4269;3;10;7
500;2024;1;2201;4271;1;10;1
500;2024;1;2201;4271;3;10;1
500;2024;1;2201;4271;3;10;7
500;2024;1;2201;4274;1;10;1
500;2024;1;2201;4274;3;10;1
500;2024;1;2201;4274;3;10;7
500;2024;1;2201;4276;1;10;1
500;2024;1;2201;4276;3;10;1
500;2024;1;2201;4276;3;10;7
500;2024;1;2201;4276;3;10;8
500;2024;1;2201;4278;1;10;1
500;2024;1;2201;4278;3;10;1
500;2024;1;2201;4278;3;10;7
500;2024;1;2201;4278;3;10;8
500;2024;1;2201;4279;1;10;1
500;2024;1;2201;4279;3;10;1
500;2024;1;2201;4279;3;10;7
500;2024;1;2201;4281;1;10;1
500;2024;1;2201;4281;3;10;1
500;2024;1;2201;4281;3;10;7
500;2024;1;2211;4298;1;10;1
500;2024;1;2211;4298;3;10;1
500;2024;1;2211;4298;3;10;7
500;2024;1;2211;4299;1;10;1
500;2024;1;2211;4299;3;10;1
500;2024;1;2211;4299;3;10;7
500;2024;1;2211;4302;1;10;1
500;2024;1;2211;4302;3;10;1
500;2024;1;2211;4302;3;10;7
500;2024;1;2261;4455;1;10;1
500;2024;1;2261;4455;3;10;1
500;2024;1;2261;4455;3;10;7
500;2024;1;2261;4455;4;10;1
500;2024;1;2261;4456;1;10;1
500;2024;1;2261;4456;3;10;1
500;2024;1;2261;4456;3;10;7
500;2024;1;2261;4456;4;10;1
500;2024;1;2261;4457;1;10;1
500;2024;1;2261;4457;3;10;1
500;2024;1;2261;4457;3;10;7
500;2024;1;2261;4457;4;10;1
500;2024;1;2261;4459;1;10;1
500;2024;1;2261;4459;3;10;1
500;2024;1;2261;4459;3;10;7
500;2024;1;2261;4459;4;10;1
500;2024;1;2261;4460;1;10;1
500;2024;1;2261;4460;3;10;1
500;2024;1;2261;4460;3;10;7
500;2024;1;2261;4460;4;10;1
500;2024;1;2271;4029;1;10;1
500;2024;1;2271;4029;3;10;1
500;2024;1;2271;4029;3;10;7
500;2024;1;2271;4030;1;10;1
500;2024;1;2271;4030;3;10;1
500;2024;1;2271;4030;3;10;7
500;2024;1;2271;4030;4;10;1
500;2024;1;2271;4031;1;10;1
500;2024;1;2271;4031;3;10;1
500;2024;1;2271;4031;3;10;7
500;2024;1;2271;4031;3;10;8
500;2024;1;2271;4031;4;10;1
500;2024;1;2271;4032;1;10;1
500;2024;1;2271;4032;3;10;1
500;2024;1;2271;4032;3;10;7
500;2024;1;2271;4032;4;10;1
500;2024;1;2271;4034;1;10;1
500;2024;1;2271;4034;3;10;1
500;2024;1;2271;4034;3;10;7
500;2024;1;2271;4034;4;10;1
500;2024;1;2271;4035;1;10;1
500;2024;1;2271;4035;3;10;1
500;2024;1;2271;4035;3;10;7
500;2024;1;2271;4036;1;10;1
500;2024;1;2271;4036;3;10;1
500;2024;1;2271;4036;3;10;7
500;2024;1;2281;4300;1;10;1
500;2024;1;2281;4300;3;10;1
500;2024;1;2281;4300;3;10;7
500;2024;1;2281;4300;4;10;1
500;2024;1;2281;7004;1;10;9
500;2024;1;2301;4268;1;10;1
500;2024;1;2301;4268;3;10;1
500;2024;1;2301;4268;3;10;7
500;2024;1;2301;4275;1;10;1
500;2024;1;2301;4275;3;10;1
500;2024;1;2301;4275;3;10;7
500;2024;1;2301;4275;4;10;8
500;2024;1;2301;4280;3;10;1
500;2024;1;2301;4284;1;10;1
500;2024;1;2301;4284;3;10;1
500;2024;1;2301;4284;3;10;7
500;2024;1;2301;4293;1;10;1
500;2024;1;2301;4293;3;10;1
500;2024;1;2301;4293;3;10;7
500;2024;1;2301;4385;1;10;1
500;2024;1;2301;4385;3;10;7
500;2024;1;2301;4530;3;10;1
500;2024;1;2311;4001;1;10;1
500;2024;1;2311;4001;3;10;1
500;2024;1;2311;4001;3;10;3
500;2024;1;2311;4001;3;10;7
500;2024;1;2311;4001;3;10;8
500;2024;1;2311;4002;3;10;1
500;2024;1;2311;4002;3;10;8
500;2024;1;2311;4004;3;10;1
500;2024;1;2311;4004;3;10;8
500;2024;1;2311;4005;3;10;1
500;2024;1;2311;4005;3;10;8
500;2024;1;2311;4005;4;10;8
500;2024;1;2311;4006;1;10;1
500;2024;1;2311;4006;3;10;1
500;2024;1;2311;4006;3;10;7
500;2024;1;2311;4006;4;10;3
500;2024;1;2311;4017;1;10;1
500;2024;1;2311;4017;3;10;1
500;2024;1;2311;4017;3;10;7
500;2024;1;2321;4212;1;10;1
500;2024;1;2321;4212;3;10;1
500;2024;1;2321;4212;3;10;7
500;2024;1;2321;4222;1;10;1
500;2024;1;2321;4222;3;10;1
500;2024;1;2321;4222;3;10;7
500;2024;1;2321;4222;4;10;1
500;2024;1;2321;4222;4;10;3
500;2024;1;2321;4222;4;10;8
500;2024;1;2321;4237;1;10;1
500;2024;1;2321;4237;3;10;1
500;2024;1;2321;4237;3;10;7
500;2024;1;2321;4237;4;10;1
500;2024;1;2331;4024;1;10;1
500;2024;1;2331;4026;1;10;1
500;2024;1;2351;1018;3;10;1
500;2024;1;2351;4086;1;10;1
500;2024;1;2351;4086;3;10;1
500;2024;1;2351;4086;3;10;3
500;2024;1;2351;4086;3;10;7
500;2024;1;2351;4086;3;10;8
500;2024;1;2351;4086;4;10;1
500;2024;1;2351;4086;4;10;8
500;2024;1;2351;4087;3;10;1
500;2024;1;2351;4088;3;10;1
500;2024;1;2351;4089;3;10;1
500;2024;1;2351;4089;3;10;3
500;2024;1;2351;4089;3;10;8
500;2024;1;2351;4089;4;10;3
500;2024;1;2351;4089;4;10;8
500;2024;1;2351;4090;3;10;1
500;2024;1;2351;4090;3;10;8
500;2024;1;2351;4090;4;10;8
500;2024;1;2371;4202;1;10;1
500;2024;1;2371;4202;3;10;7
500;2024;1;2371;4203;1;10;1
500;2024;1;2371;4203;3;10;7
500;2024;1;2371;4206;1;10;1
500;2024;1;2371;4206;3;10;7
500;2024;1;2371;4317;1;10;1
500;2024;1;2371;4317;3;10;7
500;2024;1;2371;4318;1;10;1
500;2024;1;2371;4318;3;10;7
500;2024;1;2371;4319;1;10;1
500;2024;1;2371;4319;3;10;7
500;2024;1;2371;4439;1;10;1
500;2024;1;2371;4439;3;10;7
500;2024;1;2371;4440;1;10;1
500;2024;1;2371;4440;3;10;7
500;2024;1;2371;4498;1;10;1
500;2024;1;2371;4498;3;10;7
500;2024;1;2421;1025;3;10;1
500;2024;1;2421;1025;3;10;8
500;2024;1;2421;1026;3;10;1
500;2024;1;2421;1027;3;10;1
500;2024;1;2421;1028;1;10;1
500;2024;1;2421;1028;3;10;1
500;2024;1;2421;1028;3;10;7
500;2024;1;2421;1028;3;10;8
500;2024;1;2421;1028;4;10;8
500;2024;1;2421;4320;3;10;1
500;2024;1;2421;4323;3;10;1
500;2024;1;2421;4325;1;10;1
500;2024;1;2421;4325;3;10;1
500;2024;1;2421;4325;3;10;7
500;2024;1;2421;4325;4;10;8
500;2024;1;2421;4516;1;10;1
500;2024;1;2421;4516;3;10;7
500;2024;1;2421;7004;1;10;9
500;2024;1;2431;4446;1;10;1
500;2024;1;2431;4446;3;10;7
500;2024;1;2431;4447;1;10;1
500;2024;1;2431;4447;3;10;1
500;2024;1;2431;4447;3;10;7
500;2024;1;2431;7004;1;10;9
500;2024;1;2461;4273;1;10;1
500;2024;1;2461;4273;3;10;1
500;2024;1;2461;4273;3;10;7
500;2024;1;2461;4273;4;10;1
500;2024;1;2461;4286;1;10;1
500;2024;1;2461;4286;3;10;1
500;2024;1;2461;4286;3;10;7
500;2024;1;2461;4528;1;10;1
500;2024;1;2461;4528;3;10;7
500;2024;1;2461;7004;1;10;9
500;2024;1;3041;4235;1;10;1
500;2024;1;3041;4235;4;10;8
500;2024;1;3041;4236;3;10;8
500;2024;1;3041;4236;4;10;8
500;2024;1;3051;4016;1;10;1
500;2024;1;3051;4016;3;10;1
500;2024;1;3051;4016;4;10;1
500;2024;1;3051;4018;1;10;1
500;2024;1;3051;4018;3;10;1
500;2024;1;3051;4018;3;10;8
500;2024;1;3051;4019;1;10;1
500;2024;1;3051;4020;1;10;1
500;2024;1;3051;4021;1;10;1
500;2024;1;3051;4022;1;10;1
